numDots,subdomainLevel,pathLevel,urlLength,numDash,numUnderscore,numPercent,numQueryComponents,numApersand,numDigits,https,ipAddress,hostnameLength,pathLength,queryLength,type
3,1,1,39,0,0,0,0,0,0,0,0,16,16,0,1
2,0,3,56,3,0,0,0,0,6,0,0,16,33,0,0
2,0,0,18,0,0,0,0,0,0,0,0,10,1,0,0
1,0,2,56,3,0,0,0,0,6,1,0,16,33,0,0
1,0,2,42,0,1,0,0,0,6,0,0,18,17,0,0
3,1,2,48,1,0,0,0,0,5,1,0,20,20,0,1
1,0,3,43,0,0,0,0,0,11,1,0,10,26,0,0
3,1,5,67,1,0,0,0,0,3,0,0,18,42,0,1
4,0,1,32,0,0,0,0,0,14,0,1,18,7,0,1
1,0,3,40,0,0,0,0,0,6,0,0,14,19,0,0
3,2,3,51,0,0,0,0,0,2,1,0,15,29,0,1
2,1,1,36,0,0,0,0,0,0,1,0,15,14,0,1
3,0,2,33,0,0,0,0,0,11,0,1,13,13,0,1
1,0,5,73,1,0,0,0,0,3,0,0,22,44,0,1
1,0,1,29,1,0,0,0,0,0,0,0,11,11,0,0
3,1,2,51,1,0,0,0,0,5,1,0,20,23,0,1
2,0,1,30,0,0,0,0,0,5,1,0,12,11,0,0
2,0,1,137,1,1,0,7,6,2,0,0,26,10,93,1
1,0,0,22,0,0,0,0,0,0,0,0,14,1,0,0
2,0,4,64,0,0,0,0,0,18,0,1,11,46,0,1
1,0,1,30,0,0,0,0,0,0,1,0,12,11,0,0
2,0,2,39,0,0,0,0,0,0,0,0,14,18,0,1
3,0,2,46,0,0,0,1,0,4,0,0,14,15,9,1
1,0,2,45,3,0,0,0,0,1,1,0,11,27,0,0
2,0,2,75,5,0,0,0,0,0,0,0,16,52,0,0
2,0,3,73,1,0,0,1,0,11,1,0,10,23,32,0
4,0,5,70,0,3,0,1,0,7,0,0,16,42,4,1
2,1,1,67,6,0,0,0,0,8,1,0,15,45,0,0
5,2,1,49,0,0,0,0,0,9,0,0,32,10,0,1
4,1,2,84,1,0,0,3,2,1,1,0,25,23,28,1
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
1,0,5,149,0,1,0,0,0,59,0,0,17,125,0,0
1,0,0,42,0,0,0,0,0,0,0,0,34,1,0,0
4,0,1,33,0,0,0,0,0,15,0,1,19,7,0,1
4,1,1,112,0,1,0,6,5,8,0,0,20,10,74,1
1,0,2,70,5,1,0,0,0,5,1,0,13,50,0,0
2,0,2,60,2,3,0,0,0,5,0,0,17,36,0,1
1,0,3,57,2,0,0,0,0,15,1,0,12,38,0,0
1,0,2,37,0,0,0,1,0,1,0,0,9,17,3,0
2,0,4,57,0,0,0,0,0,4,0,0,9,41,0,0
1,0,2,137,19,0,0,0,0,6,0,0,12,118,0,0
1,0,4,47,0,0,0,1,0,5,1,0,13,23,3,0
4,1,3,66,0,0,0,0,0,1,0,0,25,34,0,1
2,0,1,55,0,0,2,1,0,5,0,0,9,14,24,0
3,1,3,48,0,0,0,0,0,4,0,0,12,29,0,1
2,0,4,57,2,0,0,0,0,6,1,0,10,40,0,0
1,0,1,38,0,0,0,1,0,2,1,0,11,6,13,0
6,1,1,101,1,0,0,2,1,2,0,0,14,8,71,0
3,1,2,76,1,0,0,0,0,20,1,0,20,48,0,1
4,1,1,101,0,1,0,5,4,6,0,0,18,10,65,1
2,0,2,110,10,0,0,1,0,7,1,0,10,80,12,0
2,0,3,68,0,3,0,0,0,2,1,0,11,50,0,0
1,0,0,25,0,0,0,0,0,0,0,0,17,1,0,0
2,1,1,33,0,0,0,0,0,0,0,0,16,10,0,0
5,2,4,117,0,2,0,2,1,25,0,0,16,33,60,1
1,0,3,103,8,0,0,0,0,10,1,0,11,85,0,0
3,0,2,30,0,0,0,0,0,11,0,1,13,10,0,1
3,0,3,67,4,0,0,0,0,7,1,0,11,49,0,0
1,0,0,37,0,0,0,0,0,0,0,0,30,0,0,1
2,0,1,42,1,0,0,1,0,0,1,0,17,10,7,1
1,0,0,33,0,0,0,1,0,3,1,0,13,1,11,0
3,0,1,83,0,1,0,3,2,3,0,0,12,10,53,1
2,1,1,38,1,0,0,0,0,0,1,0,15,16,0,0
1,0,2,58,4,0,0,0,0,0,0,0,8,43,0,0
1,0,3,57,0,0,0,0,0,2,1,0,9,41,0,0
4,1,4,52,0,0,0,0,0,13,0,0,23,22,0,1
2,1,2,133,0,16,0,0,0,0,1,0,16,110,0,0
2,0,3,108,0,14,0,1,0,8,1,0,12,81,7,0
1,0,0,18,0,0,0,0,0,0,0,0,10,1,0,0
3,1,2,78,5,0,0,0,0,13,1,0,17,54,0,0
5,1,4,62,0,0,0,0,0,0,0,0,24,31,0,0
5,2,4,89,0,2,0,2,1,6,0,0,16,33,32,1
1,0,2,33,0,0,0,0,0,4,1,0,12,13,0,1
2,0,0,23,0,0,0,0,0,0,0,0,15,1,0,0
10,1,3,96,0,0,0,0,0,4,0,0,22,67,0,0
1,0,1,31,1,0,0,0,0,0,0,0,11,13,0,0
3,0,3,55,0,0,0,0,0,0,0,0,19,29,0,1
17,12,14,408,5,2,0,2,2,110,0,0,127,182,91,0
1,0,1,47,0,0,0,0,0,0,0,0,19,21,0,0
1,0,1,40,0,0,0,1,0,0,0,0,19,8,5,1
3,1,3,44,0,0,0,0,0,0,0,0,15,22,0,1
3,1,2,61,0,1,0,0,0,0,0,0,20,34,0,0
2,0,5,61,1,0,0,0,0,6,1,0,11,43,0,0
2,1,0,38,1,0,0,0,0,1,0,0,30,1,0,0
2,0,2,37,0,0,0,0,0,2,1,0,12,18,0,0
3,1,4,60,0,0,0,0,0,0,1,0,22,31,0,0
2,1,2,41,1,0,0,0,0,0,1,0,14,20,0,1
3,1,1,136,3,1,0,6,5,6,1,0,18,10,100,1
2,0,1,52,0,0,0,1,0,5,0,0,19,10,15,0
2,1,2,40,0,0,0,0,0,1,1,0,17,16,0,1
3,1,5,121,2,0,0,0,0,9,0,0,21,93,0,1
2,1,1,64,6,0,0,0,0,8,1,0,15,42,0,0
2,0,3,44,0,0,0,0,0,0,0,0,16,21,0,0
3,1,2,50,2,0,0,0,0,3,0,0,14,29,0,0
2,0,1,46,2,0,0,0,0,0,0,0,16,23,0,0
2,0,1,103,0,1,0,5,4,6,0,0,10,10,75,1
3,1,2,38,0,0,0,0,0,0,1,0,16,15,0,0
4,1,3,88,4,0,0,1,0,0,0,0,21,40,19,1
1,0,0,18,0,0,0,0,0,0,1,0,10,1,0,0
3,1,3,110,0,0,0,2,1,23,1,0,14,28,60,1
1,0,4,89,8,0,0,0,0,4,1,0,6,76,0,0
2,1,1,56,2,0,0,0,0,0,0,0,20,29,0,0
2,1,2,57,0,3,0,0,0,0,1,0,16,34,0,0
4,1,4,59,0,0,0,0,0,13,1,0,30,22,0,1
1,0,0,23,0,0,0,0,0,0,1,0,15,1,0,0
2,0,3,79,0,0,0,4,3,6,1,0,12,24,35,0
3,0,3,59,0,0,0,2,1,5,0,0,14,18,19,1
10,9,1,157,3,0,0,0,0,44,0,0,116,34,0,0
2,0,1,111,1,0,0,6,5,3,0,0,17,10,76,1
3,1,1,58,0,3,0,0,0,8,0,0,27,24,0,0
2,0,1,38,0,0,0,1,0,2,1,0,14,8,8,1
2,0,2,51,0,1,0,1,0,4,0,0,14,19,10,1
2,0,1,45,1,3,0,0,0,0,0,0,13,25,0,0
2,0,2,55,0,1,0,0,0,17,1,0,12,35,0,1
2,0,3,99,11,0,0,0,0,1,1,0,11,81,0,0
3,1,1,49,0,0,0,1,0,0,0,0,25,8,8,1
5,1,1,98,0,2,0,4,3,3,0,0,18,10,62,1
1,0,4,50,0,0,0,0,0,2,0,0,13,30,0,0
2,1,2,41,0,0,0,0,0,0,1,0,19,15,0,1
4,1,1,66,3,0,0,0,0,0,0,0,27,32,0,1
1,0,2,31,0,0,0,0,0,0,1,0,7,17,0,0
2,0,1,80,0,1,0,4,3,4,0,0,14,10,48,1
1,0,0,23,0,0,0,0,0,0,1,0,15,1,0,0
2,0,1,99,0,1,0,6,5,5,0,0,13,10,68,1
1,0,4,70,2,0,0,0,0,2,1,0,22,41,0,1
4,1,3,56,1,0,0,0,0,0,0,0,20,29,0,1
3,1,1,93,0,1,0,5,4,4,0,0,15,10,60,1
6,1,3,58,0,0,0,0,0,6,0,0,19,32,0,0
2,0,3,50,0,0,0,0,0,0,0,0,11,32,0,0
7,2,4,306,0,8,0,7,6,59,0,0,16,33,249,1
4,1,1,52,1,0,0,0,0,4,0,0,29,16,0,1
3,1,3,356,5,2,2,2,1,59,0,0,45,34,269,0
3,1,2,39,1,0,0,0,0,2,0,0,19,13,0,0
3,1,2,76,1,0,0,0,0,20,1,0,20,48,0,1
2,1,2,52,2,0,0,0,0,2,0,0,12,33,0,1
2,0,2,44,0,0,0,0,0,4,1,0,12,24,0,1
2,1,3,44,0,0,0,0,0,9,0,0,17,20,0,1
3,0,2,151,0,4,0,4,3,31,0,0,22,18,103,1
4,1,5,108,8,0,0,1,0,24,0,0,17,69,14,1
1,0,2,56,0,2,0,0,0,0,1,0,18,31,0,0
2,1,2,42,0,0,0,0,0,0,0,0,18,17,0,1
4,0,1,29,0,0,0,0,0,15,0,1,19,3,0,1
1,0,2,37,0,1,0,0,0,0,1,0,14,16,0,0
1,0,2,31,0,0,0,0,0,7,1,0,8,16,0,0
3,1,2,119,12,0,0,0,0,0,0,0,14,98,0,1
2,1,4,105,8,0,2,0,0,10,0,0,17,81,0,0
1,0,3,86,2,0,18,0,0,17,1,0,6,73,0,0
4,1,3,57,1,0,0,0,0,0,0,0,18,31,0,1
2,1,0,37,0,0,0,0,0,0,0,0,29,1,0,0
3,1,3,95,0,6,0,1,0,2,1,0,16,56,15,0
3,1,5,112,0,0,0,0,0,9,0,0,21,84,0,1
2,1,1,37,0,0,0,0,0,0,0,0,17,13,0,1
2,1,2,65,0,0,0,1,0,14,1,0,17,15,25,0
3,1,3,352,9,7,2,2,1,58,0,0,45,34,265,0
3,1,5,74,0,1,0,0,0,0,0,0,21,46,0,1
1,0,5,98,7,0,0,0,0,6,0,0,27,64,0,0
3,1,4,157,7,0,0,3,2,1,1,0,22,99,28,1
3,1,2,45,0,0,0,0,0,0,0,0,18,20,0,1
3,1,1,42,0,0,0,0,0,0,0,0,24,11,0,1
3,0,2,31,0,0,0,0,0,12,0,1,14,10,0,1
2,0,1,45,0,0,0,0,0,0,0,0,27,11,0,0
1,0,4,107,10,0,0,0,0,8,1,0,14,86,0,0
1,0,0,22,0,0,0,0,0,0,1,0,14,1,0,0
2,1,3,53,2,0,0,0,0,8,0,0,23,23,0,0
3,2,5,73,1,0,0,0,0,16,0,0,30,36,0,0
2,0,2,84,0,3,0,0,0,0,1,0,23,54,0,0
2,0,4,181,4,12,0,6,5,50,1,0,12,48,113,1
3,1,3,62,3,0,0,0,0,0,0,0,17,38,0,1
1,0,2,46,0,0,0,0,0,25,0,0,11,28,0,0
1,0,3,85,4,0,0,0,0,4,0,0,24,54,0,0
1,0,6,100,5,0,0,0,0,29,1,0,12,81,0,0
2,0,3,60,3,0,0,0,0,0,0,0,12,41,0,0
3,0,2,60,1,3,0,1,0,1,0,0,12,33,7,1
4,0,2,35,0,0,0,0,0,11,0,1,13,15,0,1
1,0,3,81,6,0,0,0,0,0,0,0,16,58,0,0
3,1,6,78,0,0,0,0,0,8,0,0,25,46,0,0
2,0,2,44,0,0,0,0,0,0,1,0,17,19,0,1
2,0,3,40,1,0,0,0,0,2,0,0,12,21,0,0
1,0,5,60,2,0,0,0,0,4,1,0,12,41,0,0
2,0,2,44,0,0,0,0,0,4,1,0,12,24,0,1
2,0,2,40,1,0,0,0,0,0,0,0,13,20,0,0
1,0,2,42,2,0,0,0,0,0,1,0,16,19,0,1
3,1,1,140,3,1,0,6,5,8,0,0,24,10,98,1
3,1,1,38,0,0,0,1,0,2,0,0,15,10,5,0
1,0,5,44,0,0,0,0,0,5,0,0,13,24,0,0
3,1,6,62,0,0,0,0,0,12,0,0,16,39,0,1
1,0,1,38,0,0,0,1,0,2,1,0,11,6,13,0
3,2,1,31,0,0,0,0,0,2,0,0,16,8,0,1
1,0,3,58,3,0,0,0,0,12,1,0,12,39,0,0
2,1,2,41,0,1,0,0,0,0,1,0,16,18,0,0
3,0,2,32,0,0,0,0,0,10,0,1,13,12,0,1
2,1,1,37,0,0,0,0,0,0,1,0,22,8,0,0
1,0,0,30,0,0,0,1,0,3,1,0,16,1,5,0
1,0,1,28,0,0,0,0,0,0,0,0,10,11,0,0
2,0,1,32,0,0,0,0,0,0,1,0,14,11,0,0
2,1,1,51,1,0,0,0,0,0,0,0,23,21,0,0
1,0,3,83,7,0,0,0,0,6,1,0,9,67,0,0
2,0,1,67,0,1,0,3,2,2,0,0,10,10,39,1
2,0,2,64,4,0,0,0,0,2,0,0,18,39,0,0
2,0,3,131,0,0,0,3,2,31,0,0,15,32,75,1
3,0,2,47,0,0,0,1,0,2,0,0,14,13,12,1
2,0,4,242,0,0,0,1,0,131,0,0,16,94,124,0
1,0,4,40,0,0,0,0,0,3,1,1,7,26,0,0
2,1,1,37,1,0,0,0,0,2,1,0,18,12,0,0
2,0,4,129,16,0,0,0,0,15,1,0,11,111,0,0
1,0,4,134,16,0,0,0,0,6,0,0,14,113,0,0
1,0,3,48,2,0,0,0,0,7,0,0,9,32,0,0
3,1,5,117,0,0,0,0,0,15,0,0,21,89,0,1
2,0,1,59,0,0,0,2,1,3,0,0,20,11,20,0
1,0,1,23,0,0,0,0,0,0,0,0,9,7,0,1
1,0,1,54,2,0,0,1,0,0,0,0,11,16,19,0
2,0,4,80,0,0,0,0,0,0,1,0,9,64,0,0
4,0,1,32,0,0,0,0,0,14,0,1,18,7,0,1
4,0,1,33,0,0,0,0,0,15,0,1,19,7,0,1
1,0,0,19,0,0,0,0,0,0,1,0,11,1,0,0
2,0,1,34,0,0,0,0,0,0,0,0,14,13,0,1
3,1,4,63,0,0,0,0,0,0,1,0,22,34,0,0
1,0,5,48,1,0,0,0,0,7,0,0,12,29,0,0
3,0,1,38,3,0,0,0,0,1,0,0,19,12,0,0
2,1,0,26,0,0,0,0,0,0,0,0,17,1,0,1
3,1,1,36,0,0,0,0,0,0,0,0,16,13,0,1
1,0,3,51,4,0,0,0,0,5,0,0,6,38,0,0
2,0,2,114,1,1,0,3,2,20,0,0,14,14,78,1
2,0,3,113,0,0,0,2,1,9,0,0,13,28,64,1
2,0,1,90,16,0,0,0,0,10,0,0,11,72,0,0
2,1,2,70,4,0,0,0,0,13,1,0,26,37,0,0
4,1,3,74,0,0,0,1,0,5,0,0,18,29,19,1
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
1,0,2,38,1,0,0,0,0,0,1,0,14,17,0,0
1,0,1,31,0,0,0,0,0,0,1,0,14,10,0,0
2,0,2,95,0,3,6,4,3,8,1,0,13,10,64,0
2,0,0,19,0,0,0,0,0,0,0,0,11,1,0,0
3,0,3,112,1,0,0,3,2,27,0,0,20,29,55,1
2,0,3,56,0,1,0,0,0,3,0,0,16,33,0,0
2,0,3,75,2,3,0,2,1,25,1,0,12,36,19,1
2,0,3,40,0,0,0,0,0,0,1,0,9,24,0,1
6,2,2,330,0,0,23,5,4,53,1,0,21,12,289,1
2,0,2,63,0,5,0,0,0,0,0,0,13,43,0,0
2,0,1,35,0,0,0,0,0,0,0,0,19,9,0,0
2,1,2,32,0,0,0,0,0,0,1,0,17,8,0,1
2,1,2,30,0,0,0,0,0,0,1,0,14,9,0,1
1,0,2,46,0,0,0,0,0,15,1,0,11,28,0,0
1,0,2,33,0,0,0,0,0,1,1,0,12,13,0,1
2,0,1,52,2,0,0,0,0,0,0,0,18,27,0,0
1,0,1,33,0,1,0,0,0,1,0,0,11,15,0,0
1,0,2,47,0,1,0,0,0,0,0,0,22,18,0,0
1,0,6,88,4,2,0,0,0,4,1,0,10,71,0,0
3,1,2,52,1,0,0,0,0,5,1,0,20,24,0,1
1,0,2,57,0,3,0,0,0,0,0,0,17,33,0,0
2,0,2,41,0,0,0,0,0,0,0,0,13,21,0,0
3,1,2,42,0,1,0,0,0,0,0,0,13,22,0,1
2,0,1,46,0,0,0,2,1,8,0,1,10,11,17,1
2,1,2,42,0,1,0,0,0,0,1,0,16,19,0,0
3,1,3,86,0,2,0,0,0,30,0,0,17,62,0,1
2,0,1,38,0,0,0,0,0,0,0,0,20,11,0,1
1,0,0,28,0,0,0,0,0,0,0,0,21,0,0,1
2,1,1,35,0,0,0,0,0,0,1,0,16,12,0,1
2,0,1,88,0,1,0,5,4,5,0,0,14,10,56,1
3,1,1,40,0,0,0,0,0,0,0,0,21,12,0,1
1,0,4,58,0,0,0,0,0,0,1,0,19,32,0,1
4,1,4,52,0,0,0,0,0,13,1,0,23,22,0,1
3,1,7,89,3,0,0,0,0,0,0,0,18,64,0,0
1,0,0,25,0,0,0,0,0,0,0,0,17,1,0,0
1,0,2,37,2,0,0,0,0,0,1,0,17,13,0,0
3,1,2,43,0,0,0,0,0,0,1,0,18,18,0,1
2,0,3,225,5,15,0,9,8,57,1,0,12,46,159,1
2,1,2,49,1,0,0,0,0,0,0,0,23,19,0,0
2,0,2,48,2,0,0,0,0,0,0,0,11,30,0,0
2,1,0,22,0,0,0,0,0,0,1,0,14,1,0,0
2,0,4,53,0,1,0,0,0,0,1,0,14,32,0,0
1,0,0,21,0,0,0,0,0,0,1,0,13,1,0,0
1,0,3,65,0,0,0,3,2,5,0,0,10,17,30,1
4,1,3,59,2,0,0,0,0,4,0,0,19,33,0,0
4,0,1,30,0,0,0,0,0,16,0,1,20,3,0,1
1,0,0,22,0,0,0,1,0,3,0,0,8,1,5,0
2,1,2,34,0,0,0,0,0,0,0,0,14,13,0,1
1,0,3,53,1,0,0,0,0,10,1,0,12,34,0,0
2,1,4,88,4,0,0,0,0,2,0,0,29,52,0,1
2,1,3,69,0,1,0,0,0,2,0,0,16,46,0,0
3,1,1,84,0,1,0,4,3,4,1,0,19,10,47,1
4,0,2,30,0,0,0,0,0,11,0,1,14,9,0,1
1,0,3,66,4,0,0,0,0,10,1,0,10,49,0,0
1,0,1,37,0,0,0,0,0,0,0,0,16,14,0,0
3,0,5,135,0,2,0,2,1,29,0,0,22,39,66,1
2,1,5,99,0,1,0,0,0,11,1,0,15,76,0,1
3,0,1,28,0,0,0,0,0,11,0,1,14,7,0,1
3,1,3,352,7,4,2,2,1,43,0,0,45,34,265,0
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
4,0,1,34,0,0,0,0,0,16,0,1,20,7,0,1
4,0,1,83,1,0,0,1,0,2,0,0,18,4,53,1
1,0,0,22,0,0,0,0,0,0,1,0,14,1,0,0
5,1,4,142,0,0,0,3,2,32,0,0,26,27,81,1
4,1,4,129,0,0,0,2,1,25,0,0,23,38,60,1
3,0,5,74,1,0,0,0,0,4,1,0,26,41,0,1
1,0,4,79,4,0,0,0,0,0,1,0,16,56,0,0
3,0,3,110,1,0,0,3,2,27,0,0,20,27,55,1
3,1,4,75,3,0,0,0,0,28,0,0,19,49,0,1
1,0,3,55,1,0,0,0,0,6,1,0,11,37,0,0
2,1,6,77,2,0,0,0,0,6,1,0,18,52,0,0
5,2,3,46,0,0,0,0,0,4,0,0,17,22,0,1
2,1,2,46,0,0,0,0,0,0,1,0,13,26,0,1
1,0,0,22,0,0,0,0,0,0,0,0,15,0,0,1
2,1,1,39,0,0,0,0,0,0,0,0,23,9,0,1
2,1,3,47,0,0,0,0,0,3,1,0,21,19,0,1
1,0,4,83,3,0,0,0,0,8,1,0,19,57,0,0
3,2,0,39,0,0,0,0,0,0,0,0,31,1,0,0
2,1,3,101,6,0,0,0,0,0,0,0,21,73,0,1
4,1,2,104,1,2,0,5,4,16,0,0,23,29,44,1
3,0,1,109,1,3,0,6,5,7,0,0,13,10,78,1
3,0,2,32,0,0,0,0,0,10,0,1,13,12,0,1
3,1,4,71,0,4,0,0,0,8,1,0,21,43,0,1
1,0,2,25,0,0,0,0,0,0,0,0,8,10,0,0
2,0,4,55,1,0,0,0,0,0,1,0,12,36,0,0
3,1,3,42,0,0,0,0,0,0,0,0,14,21,0,0
2,1,2,52,1,0,0,0,0,0,0,0,29,16,0,1
1,0,4,40,0,0,0,0,0,0,1,0,8,25,0,0
2,0,3,39,0,0,0,0,0,0,1,0,16,16,0,0
1,0,2,31,0,0,0,0,0,7,1,0,8,16,0,0
3,1,3,39,0,0,0,0,0,0,0,0,12,20,0,0
1,0,0,32,0,0,0,0,0,1,0,0,24,1,0,0
3,1,2,62,0,2,0,0,0,5,1,0,18,36,0,1
1,0,3,67,0,0,0,0,0,15,1,0,18,42,0,0
3,0,4,57,0,0,0,0,0,0,1,0,10,40,0,1
2,1,2,38,0,0,0,0,0,0,1,0,17,14,0,1
2,0,4,46,0,0,0,0,0,0,0,0,14,25,0,0
4,1,4,52,0,0,0,0,0,12,0,0,24,21,0,1
3,1,4,81,2,0,0,0,0,26,0,0,19,55,0,1
1,0,3,40,0,1,0,0,0,0,0,0,12,21,0,0
3,1,1,52,1,0,0,1,0,2,1,0,21,10,13,1
3,0,2,820,0,0,0,1,0,131,0,0,15,13,784,1
2,0,3,131,0,12,0,0,0,6,1,0,13,111,0,0
2,0,1,41,0,0,0,1,0,2,0,0,10,10,13,1
2,1,1,27,0,0,0,0,0,0,1,0,12,8,0,1
1,0,2,44,2,0,0,0,0,5,1,0,8,29,0,0
3,1,1,156,4,1,0,7,6,10,0,0,24,10,114,1
2,0,3,41,0,0,0,0,0,0,1,0,13,21,0,0
2,1,0,30,0,0,0,1,0,0,0,0,15,1,6,1
4,0,2,37,0,0,0,0,0,13,1,1,13,17,0,1
1,0,0,28,0,0,0,0,0,0,0,0,20,1,0,0
5,2,4,88,0,2,0,2,1,5,0,0,16,33,31,1
1,0,3,90,6,0,0,0,0,5,1,0,15,68,0,0
2,0,4,65,1,0,0,0,0,0,1,0,15,43,0,0
1,0,2,35,1,0,0,0,0,0,0,0,8,20,0,0
2,0,4,64,0,1,0,0,0,0,1,0,13,44,0,0
2,1,2,38,0,0,0,0,0,0,0,0,13,18,0,1
1,0,0,27,0,0,0,0,0,0,0,0,19,1,0,0
2,0,3,83,0,2,0,0,0,4,1,0,19,57,0,0
2,0,4,118,9,1,0,0,0,7,1,0,22,89,0,0
4,1,1,52,0,0,0,1,0,0,0,0,25,10,9,1
5,2,4,116,0,2,0,2,1,26,0,0,16,33,59,1
1,0,1,78,9,0,0,0,0,0,0,0,11,60,0,0
1,0,2,37,0,0,0,0,0,0,0,0,11,19,0,0
1,0,0,18,0,0,0,0,0,0,0,0,10,1,0,0
3,1,4,81,2,0,0,0,0,27,0,0,19,55,0,1
2,1,3,54,1,0,1,0,0,2,1,0,17,30,0,0
3,1,4,70,0,2,0,0,0,0,0,0,21,42,0,0
1,0,2,62,3,0,0,0,0,0,1,0,17,38,0,0
1,0,0,21,0,0,0,0,0,0,0,0,14,0,0,1
2,0,1,221,0,1,0,3,2,28,0,0,17,10,186,1
1,0,2,61,1,0,0,0,0,0,0,0,30,24,0,1
2,1,2,61,3,0,0,0,0,0,0,0,15,39,0,1
1,0,2,119,12,0,0,0,0,7,1,0,16,96,0,0
3,1,2,49,1,0,0,0,0,5,1,0,20,21,0,1
1,0,1,38,0,0,0,1,0,3,1,0,11,6,13,0
1,0,2,36,0,0,0,0,0,0,1,0,16,13,0,0
2,0,2,41,0,0,0,0,0,9,1,0,12,21,0,1
3,1,3,53,1,0,0,0,0,1,1,0,19,27,0,1
1,0,0,27,0,0,0,0,0,0,0,0,19,1,0,0
2,0,2,43,1,0,0,0,0,0,0,0,21,15,0,0
1,0,2,50,4,0,0,0,0,5,0,0,11,32,0,1
2,1,3,46,1,0,0,0,0,0,0,0,11,28,0,1
4,1,4,60,1,0,0,0,0,0,0,0,19,34,0,0
2,0,1,33,0,0,0,0,0,0,0,0,19,7,0,0
5,2,3,49,0,0,0,0,0,10,0,0,17,25,0,1
1,0,4,141,16,0,0,0,0,0,1,0,17,117,0,0
3,0,1,40,0,0,0,0,0,0,0,0,22,11,0,1
5,1,2,185,1,0,0,7,6,29,0,0,36,10,131,0
2,1,2,34,0,0,0,0,0,4,1,0,14,13,0,1
2,1,1,44,0,2,0,0,0,0,1,0,16,21,0,0
1,0,2,44,0,0,0,0,0,0,1,0,17,20,0,0
2,0,1,237,0,1,0,3,2,26,0,0,17,10,202,1
1,0,5,78,4,1,0,0,0,7,0,0,13,58,0,0
9,0,1,729,0,0,25,6,5,155,0,0,17,9,695,1
3,0,1,28,0,0,0,0,0,12,0,1,14,7,0,1
3,0,2,119,0,2,0,2,1,29,0,0,15,25,71,1
4,0,2,33,0,0,0,0,0,9,0,1,10,16,0,1
3,0,3,47,0,0,0,0,0,0,0,0,20,20,0,1
3,0,1,82,0,4,0,3,2,8,0,0,13,26,35,1
1,0,4,57,2,0,0,0,0,12,1,0,12,38,0,0
3,1,1,94,0,1,0,5,4,4,0,0,16,10,60,1
3,1,1,234,2,1,1,3,2,29,1,0,24,10,192,1
2,0,2,43,0,0,0,0,0,3,1,0,12,23,0,1
1,0,2,26,0,0,0,0,0,4,1,0,9,10,0,0
1,0,1,38,0,0,0,1,0,2,1,0,11,6,13,0
2,1,2,37,0,1,0,0,0,4,1,0,16,14,0,1
4,1,4,53,0,0,0,0,0,13,1,0,24,22,0,1
1,0,0,32,0,0,0,0,0,0,0,0,24,1,0,0
3,1,3,48,0,0,0,0,0,6,1,0,31,10,0,1
1,0,2,49,3,0,0,0,0,0,0,0,8,34,0,0
2,0,1,72,0,0,0,3,2,8,0,0,19,13,32,0
2,1,6,67,1,1,0,0,0,0,0,0,11,49,0,0
3,1,1,79,1,5,0,0,0,6,0,0,20,52,0,0
2,0,5,189,3,15,0,6,5,53,1,0,12,56,113,1
3,1,1,57,2,0,0,0,0,0,0,0,40,10,0,1
1,0,0,26,0,0,0,0,0,0,0,0,18,1,0,0
2,1,2,58,0,2,0,0,0,0,1,0,16,35,0,0
2,1,3,75,3,0,0,0,0,6,0,0,20,48,0,1
2,1,1,36,0,0,0,0,0,0,1,0,22,7,0,0
1,0,2,106,13,0,0,0,0,0,0,0,8,91,0,0
1,0,0,21,0,0,0,0,0,0,0,0,13,1,0,0
5,1,2,159,0,0,0,0,7,22,0,0,18,134,0,1
1,0,2,36,1,0,0,0,0,0,0,0,16,13,0,1
2,1,2,41,0,1,0,0,0,0,1,0,16,18,0,0
1,0,0,23,0,0,0,0,0,0,0,0,16,0,0,1
2,0,3,80,3,0,0,0,0,0,0,0,26,47,0,1
4,0,2,36,0,0,0,0,0,11,0,1,14,15,0,1
5,1,9,101,2,2,0,0,0,0,1,0,15,79,0,0
2,0,1,50,1,4,1,0,0,3,0,0,15,28,0,0
2,0,1,34,0,0,0,1,0,4,1,0,10,9,7,0
3,1,4,75,3,0,0,0,0,27,0,0,19,49,0,1
2,1,1,44,0,0,0,1,0,0,1,0,15,4,17,1
2,0,4,65,0,2,0,0,0,0,0,0,13,45,0,0
2,1,0,61,0,0,0,1,0,8,0,0,42,1,10,0
4,0,2,35,0,0,0,0,0,11,0,1,13,15,0,1
3,1,6,112,4,1,0,0,0,30,0,0,14,91,0,1
6,5,0,65,1,0,0,0,0,14,0,0,57,1,0,1
3,0,3,48,0,0,0,0,0,1,1,0,10,31,0,1
2,0,2,71,0,0,1,1,0,2,0,0,19,22,22,0
1,0,3,53,3,0,0,0,0,10,1,0,10,36,0,0
3,1,1,122,1,1,0,3,2,24,0,0,26,10,78,1
2,1,1,44,1,0,0,0,0,0,0,0,25,12,0,1
1,0,5,73,4,0,0,0,0,6,1,0,12,54,0,0
4,1,1,79,0,1,0,4,3,4,0,0,14,10,47,1
4,1,4,52,0,0,0,0,0,13,0,0,23,22,0,1
